@rowCount	878
w	d	n	t	g	r	s	v	b
ve ci'e	модальный предлог от ciste 4-ое место                            как система, проявляющая коллективный эффект/свойство/синергизм ...		cmavo-compound	проявляя коллективный эффект		BAI*
vecnu	$x_1$ продает $x_2$ (что) покупателю $x_3$ за сумму/количество/стоимость/цену/затрачивая $x_4$	$x_1$ — продавец, торговец; $x_3$ покупает $x_2$ у $x_1$: {terve'u} с переставленными местами; продается, выставлено на продажу: {fitselve'u}, {selvenfriti}; $x_2$ м.б. конкретным объектом, товаром (масса), событием, или свойством; строго говоря, для объектов/товаров мы имеем дело с подъемом sumti от владения объектом/товаром: {posyve'u}, {posyselve'u} для однозначной семантики {canja} (обменивать), {dunda} (давать), {janta} (счет [к оплате]), {pleji} (платить), {jerna} (зарабатывать), {kargu} (дорогой [дорогостоящий]), {prali} (прибыль), {zarci} (рынок), {vamji} (ценность [стоимость]), {jdima} (цена); см. замечание к {jdima} (цена) о различии стоимости/цены/ценности, {fepni} (стоить [в копейках/центах и пр.]), {friti} (предлагать), {jerna} (зарабатывать), {rupnu} (денежная единица)	gismu	продавать	ven;ve'u;vecn;vecnu
ve cu'u	модальный предлог от cusku 4-ое место                            высказываемое способом/посредством ...		cmavo-compound	высказываемое посредством ...		BAI*
ve de'i	модальный предлог от detri 4-ое место                            (в дату) по календарю ...		cmavo-compound	по календарю ...		BAI*
verba	$x_1$ — ребенок/подросток (молодая особь) возраста $x_2$, незрелая относительно критерия $x_3$	Не обязательно о человеке {cifnu} (младенец), {makcu} (зрелый), {citno} (молодой), {panzi} (потомок), {nanla} (мальчик), {nixli} (девочка), {se} {rirni} (родитель), {bersa} (сын)	gismu	ребёнок	ver;ve'a;verb;verba
vibna	$x_1$ — влагалище (часть тела) $x_2$	{cinse} (сексуальный), {gletu} (совокупляться), {pinji} (пенис), {plibu} (лобок), {vlagi} (вульва), {mabla} (негативный [о значении/смысле слова])	gismu	влагалище	vib;vibn;vibna
vidru	$x_1$ — вирус вида/разновидности/[определяемый свойством] $x_2$, способный заразить/инфицировать $x_3$	{jurme} (микроб)	gismu	вирус	vir;vidr;vidru
vikmi	$x_1$ (тело) выделяет отходы $x_2$ из (источника) $x_3$ через/посредством $x_4$	Также: испражняется {cigla} (железа), {kalci} (кал), {pinca} (моча), {xasne} (пот)	gismu	выделять	vim;vi'i;vikm;vikmi
vedli	$x_1$ помнит свой собственный опыт/чувства/ощущения $x_2$; $x_1$ ведает $x_2$	предполагается наличие $x_1$ lifri $x_2$. См. также {morji}, {lifri}. Краткое rafsi -ve'i-.	experimental gismu	ведать	ve'i;vedli
ve du'o	модальный предлог от djuno 4-ое место                            через метод/форму познания/эпистемологию ...		cmavo-compound	через метод познания ...		BAI*
