@rowCount	3392
w	d	n	t	s	q	g	r	v	b
ei'e	{ei'e} - irrealis attitudinal: competence (ja'ai)\n{ei'enai} - incompetence (nai)	Meaning identical to the old meaning of {e'e}	experimental cmavo	UI1	LNNPPNPOQLTOUONNONLOOTNQOPOLQPOPPORRNQPOOMNKRPLNOOGOQOOONOMORRRRRPOJOQNONROLSQOONSNNMNOLPPNPQPQMNNLNNRLRKNMKNPOJPMNVKQONQONNPLMOPQJPLMMPMPNRJPRTQMORQTPMOQSQJPRPLPNMNPPPLPMPQLPLNQNPTLOJNSNQOMLTOONLROOPPQNIMKQOLRONQNSRSORONPMOTNLRONSQMNLLNROOOMLPTONLKQSMILPNJQONMMJNMOJONOLMQLSMRNPPRLOOSMQRNRSSSRQNOLMOKQPMOLMPOROSSLRNJOOOOMLMONMPQPOONNRQQVPQTRKMNNKSJNQORLNNRNNJOROPPNNPNLNQLPQNQLLOUQQM
ei'i	{ei'i} - irrealis attitudinal: constraint (ja'ai)\n{ei'icu'i} - independence (cu'i)\n{ei'inai} - resistance against constraint (nai)	Meaning identical to the old meaning of {e'i}	experimental cmavo	UI1	JOOPROQNRNUKWNNLNMJQMPNQOOROROMPNRQPKMNNNOSMQPLOLPLPOQQOMNNORQOQQPONOSOOLPPMVPOOMSSOPJPLTQPPRRSMNNLORQNULLMILORMQLJRMPRKONLNNLLONPLKMLJQKPMSKPRQROPOPPPNNPPLJOQPOPMNNPOQKPQORMONMOJPRMQHMQMTNLPTNQKLSPMPOQPNPLRPGQNPLNROSLQNMOQOQOLMOKQORQOMLRROLPLQQPOJOPRNKONNIQMPNNKOOPNPOQMLPKROTNOMPNOMSMPQMQRQRONQPNLNOORKONOQNPQSTPONKPOONKJLROOLPQRRQNMSPQPOQSMNNOMSMMQNOMMRQONJLOOQPQMPOLLQNOPOONOOUOPK
favytcinymupli	$m_1$ is an example/instance of developmental/evolutionary stage/state $m_2$=$t_1$ of developing thing $t_2$=$f_1$ in its development towards/into $f_2$ from $f_3$ through stages $f_4$=$m_3$.	Someone causing the development is neither implied nor denied;  hence this word can be used both for Darwinian evolution and software development.  Made from {favytcini} + {mupli}.	lujvo		MMQQRLMLQPSLUNQPLLQQRQMQPPQMWPNPNPOSPNQNLMOKQPNNJLKNLOOPOONKOQRLKPLPQORNOQMNVRPMLQNNKRNOQQMQRPPNQKRLNQNPRKNIPOOLNKONKNLRQQKPNKMOPMLOMOPOLNPNJRRMJQOPKNNOOQQOLOOMOPMLPOPRPNNKQPQLNLPPUPOIKOKOOLPRPJPNQOOMNORJOPPPKNNMOSQPNOJKNSOOMOLKMMPONOJONONMRPORPLMLORQTROOQOPNMNLQKPMPRQPQMPNSOQLNNRNNOOOROKTPQQMPSLNMQKLQNMNPMMJNRNOKLJQOOPOSNQRNNSMNNOSPPOQPPRRNNNMMRMKRQPRSPQMRNRQOQNONMPLOOMIQQQOOOQSWP	example of version		farvi;tcini;mupli
faxpikci	$p_1$=$f_2$ begs $p_2$=$f_1$ for forgiveness for action $f_3$.		lujvo		NPRQONRMVMUKTQRPKPMQOOONKPNPRQMROSMRRLMOMLOMPRMOLKNOKPOQLTPNOQTPLPPONTONNOKNUNPQMNNNLPMKSOPNPTJMMPFOPSLKRNOLNMOKRMPQLMMNPQQPOINOPNQJLNPSONPNJNNRMPOQOLPQMMRROONOPOMNOPMONQNMQNMKPNQPTPPLPSMPNFQQMMOQNOMOQPNMONRQONQLPOQIOMKQPPNOQQLRQOTNQOIJOTSOPQKTMPKONRTQPLQMKQOMOMNNOKMSOMQOQKRKQQRNNLONPNOPIRQOPPQOLLOPMKONLNNRLLQPNROMQOOOMPNMNNNJQNROMPMNNNOROOMNQPLSLKRLPOPOOOQPPNPPNRPOONMNLOQPQSPPUNSK			fraxu;pikci
faxycpe	$x_1$ apologizes to $x_2$ / asks $x_2$ for forgiveness for action $x_3$ (property of $x_1$)	See also {fraxu}, {cpedu}, {pikci}.	lujvo		MSURRORLULSKRPORJQNQQQPQMONPOOKOPRKRQLONKMNLRSQNKLNQJRRSOUPNPRPRLQOONRQNPPKNSPNQNOOPLPNMRRPMQSJNONJPSSMLONNNMNOJNMOSKMNNPQPOMHOOPNOKOOOQOORNJOLSLRPQPONOMMRQONMQROLNRPLNPSLOOLOOSNSQRRQLOQKNRGQONMNOMMKNSOMLMMRQMMMPLNRLPPKNQQNORPNRPNSQQNIJQTPPQNKPMOQNNQROOLOMLRQMPMKKRKLSRLPMPMQJRNSQPMNMNMMRKQQNQPROLLNNNMONNPPRKLRPNRNPQONOLOPPNLPNQLOQNOKMOMOPNNLNNOLRKLQMRPRNQMPNQKPOOMOPOMPNINORQRONSPOK	apologize;ask for forgiveness		fraxu;cpedu
fazgau	$g_1$ [person/agent] annoys, by doing $f_1$ [event], $f_2$ [person].	The annoyance must not neccessarily be intentional. Cf. {fanza} (for an annoying event), {gasnu}.	lujvo		MPROPLYMSNSKQPPSOOMPOONPLLPNQPOQPQOQPQPOOKQMPPOOMOMOPNQMOPOOOPQQLNOMPSQMMPPMPPPQJLROPPLNRONPSRNPLMIROSJUPOKLNLMKPJMQNPPOSOIOQOPORUKNNNNNNNQNJNOQORLPORNQNTQNQQQOQRLLNOMOKONNKORNQMROUTOLQNLOLLSPQJNPOOQSPMLKQLQPNLOOMOQNORMRNQHONOJOLKRQQPJKONPNQPMQOLLNNQULPLLRMNQRKONMQPNPPNMJMQNNQONQONONOOORKOMQRMSQINLNMLRNLQPOJONVNPPQOPLOJMPLOMPOQLQPNMPOQRMQPTLLKNKSNNOPONPSPJQMQNNRQOOIRPQMLOOQRPPOQRPO	annoy		fanza;gasnu
fazyta'a	$t_1$ chatters/gossips to $t_2$=$f_2$ about subject $t_3$ in language $t_4$.		lujvo		OKQPOMSLRPROSQQMPPMNOPPQQLOLRRNUOPORQLQQOMPLNRNQNMJONSSPNTOPRPORMOOTMQPPRRNMSMLMLQQLLLLMOSKNQRLOQPLNMQLPKLMOONNOONOOROMQOPMNOLOOTPNOLQNOPLPNLPNONSNPOONOPRRILRNPQQKMQMQNRNNLNSKJOMRMQQRKPLMOOMPKSPLNPMLPLRNPMONTMMMLOSSORPKOPRMOLQJPMLRROPGIKSPPTMLQLLKMSMSSOQORLPKQMJMLTLORKPNNLNRMRMPOPMLJQQMOMPQPROTPPPMRMKPOJOOLQNPUOMOMOKOOLKNONORPUPMMOOQMQOPOSLKPONMPPNMLMOOOPMPOQKRROPQPQKQLSLOQPRPOOTNO	chatter;gossip		fanza;tavla
febgau	$g_1$ (person/agent) boils $x_2$=$f_1$ at temperature $x_3$=$f_2$ and pressure $x_4$=$f_3$.	Note that this means simply to evaporate a liquid; to cook something by boiling is {febjukpa}.  Also c.f. {jukpa}, {djacu}, {ladru}, {cidja}, {patxu}.	lujvo		MMOROMVMQLTJSMOLMNNMMNMRROROQSONNRQSPMMQOMQOPTNNLNLQKTPLONLQMSRSOLNQOQPNPQNLRNORLPONHQOMPPOPNRPRSPLMLNKQPLOMPLLKOMNONOJLMNKNQMOOOQPPJOLOMQSNHTONRPONNQNPNQQNLPPOKPJLNNPPMLQNMPILQKQPTQQLNOJNOMMPPKMOQNLNQNMOPNORKMLNLOOPQOJNQOKOMPIPRHPORNJLLQORNQPPMNMOOQSPPOMOPOMPSKLMUOPRPTNJQPQMPOOLOMPNRORTHROOOITONQMOMNPPNQLSPKRQOLPOOOOOMMRLPPQMURMPRNQOOOQPSONOPOORNNLOQPQRPKNPJOMNNOOQPQQOQMNPOQQLQSRM	boil		febvi;gasnu
febjbijukpa	$x_1$=$ju_1$ simmers/cooks/prepares food-for-eating $x_2$=$j_2$ by sitting it in simmering liquid $x_3$=$ji_1$=$f_1$ at temperature $x_4$=$f_2$ and pressure $x_5$=$f_3$.	See also: boil (={febjukpa}), poach (={febmlijukpa}), blanche (={juprblanca}), court bouillon (={likrkorbojo}/{febmliseljukpa}).	lujvo		MMOQKLTKTKWJRLQNPOMMPOORQNOOTQOOOONQQKPPOLPOPTOPHOKNLPSONONRMTQNJJOSOQPNONLQSKORLPNNLQMNONQOORORSQNMNOOOMLOMSKMKNMMPMMPMMPJOSLPOQQPONNNMMQQMGTOMPNNMOQLSMRRMMPQPMNJOMOKQMLPRKNMMQKPOSROMOQKNMKNPPLMMSMOOQNPNOMQPMOLNJOPRRNIMSNKOMQLQOKROOLHNNRPTQRNSLMMQOSSOQONLROMOSMMMRLQUPRPKNMROOORLKMLONOQTJRNMOKPRNNMLLOPROONONMRTPLMPOPTONLOMPNOOSOOMNMPPRQQQPQNKPPNQOOOPPPOQQMOQNKNPQQOPQPQOPNMQRPQMPSRO	simmer		febvi;jibni;jukpa
febjukpa	$x_1$=$j_1$ cooks/prepares food-for-eating $x_2$=$j_2$ by sitting it in boiling liquid $x_3$=$f_1$ at temperature $x_4$=$f_2$ and pressure $x_5$=$f_3$		lujvo		MNPQMMSLRKVJUJPLPLMMNPPRQOQOSSMOOPOSRMMPOJRNOTLNJNMPLQRNNNLRMSRPLLMQOQNNPPNMULMRLRONKQMNPOONNSPPSPMMOOLPPKNMRLNLNLKPOMMMMOLNPKOOORQMLOMPNQTNISPMPONNMOOROQPOJPPNKNHKOOMPLLOOLQLLOKPOSQPKPOIMNMOPOMOOQMMMRONLPNQQNPMMKPOPRMJOROKONQJPPIROPLJMLQQRPSNROLLQMQSRNOOMPOLOQLMOTNQTOSOLPLSNPOOOLNNMPNSUGRPMOLPRNPLNNNORNOMRMMRSOLOPMRQOOJPMNPOMUPOPONNNPRQQTOPMSONSOLONPPRROLOPMMNPMQOROPPPQNOQOORMRTPO	boil		febvi;jukpa
febmlijukpa	$x_1$=$ju_1$ is poaching/cooks/prepares food-for-eating $x_2$=$j_2$ by sitting it in poaching liquid/court bouillon $x_3$=$m_1$=$f_1$ at temperature $x_4$=$f_2$ and pressure $x_5$=$f_3$.	See also: simmer (={febjbijukpa}), court bouillon (={likrkorbojo}/{febmliseljukpa}).	lujvo		OOOOLJTMVJWLRMQPQPONPQOQNPOPROMONONQPLQPOLPMPTNQHPNMMOSOMNOOPUQOJIPQOPQNMNLQQLQQMMMMLQLNPNQPQRPRQRMOOPPPOJPMSKMKQLMQKNPLNQINTKQOQOPNONMMNPOLHQNPONONPQKSMSQLLQRNMOKMNMIPLKNQMLNONLPOSQNMORLOONPOPLNPTNQPOOPLOLQOMOOOJSPPQQJMPOMOMPKPNLQPNLFNNQRSOQLTLMMRORSNPPOORRKNSMNNONPUPRQKOMRQQMSNJMLPNNOULRNQOKOQLMONMPQRLNMNNJPUONMQNNSONNONPOMPSNOMLMPQQOPOPQMMOPNQOPQPNMQRQNQQNKMPQRMPPMRNPOMRTOONQRRP	poach		febvi;milxe;jukpa
fau'u	Forgive me!/I'm sorry!	cf. {fraxu}, {u'u}.	experimental cmavo	COI	MMSPSNPOSORKQRHOKTMQOQQOLPLRKLKRQPONPMNLPOOOTNNMNONSLTNSLRRPMOQRRRMNKOSNOSJPONRQOOONMQPKRQPPSQKKOQGROPNOQQNUMLONKMPPNNSRMOPSMJQOPONQQRLQLORMLOORLMOPOLROLRRQQONMTPNPQLLNORNMNOOOTPOTSNQOORPRPLNGNMMOONNNSOMQOPTONPMPNOOLOPJOVOLORQOOLLORQNKNRNNNPLIMLPOQMQSNNOPONORKLOLLNMNOQLRQPOOLOIQTROPNJJMNOONQNOPRMNLNOPQONQQNOKTNNPOOSPPONSNOOLMKLMMRQPOPNOONMNJOONOSJLOPOOOKQPMNONTOONRQMLNNNMQQOMOKUOPM	forgive;sorry
fe'au'u	mekso ternary operator: positive super-root; the $b$th super-root (inverse operator of hyper-operator with respect to base) of $a$ of order $c-2$.	c must be nonnegative (and currently must also be an integer). c=3 yields the basic/typical bth root function on $a$ (undoes exponentiation); c=4 yields the bth sroot (undoes tetration). In conventional English notation (not necessarily Lojbanic), this is the right-inverse on the same-order hyperoperator. See: {dei'au'o}, {te'au'u}, {de'au'u}	experimental cmavo	VUhU3	LRLPLKORSPTNPQLROPNOUNLOQLPOUPLOQOOTPNPOMLPMPOLPONQRKRPOLOPPQRONSPLKMSNJQOONSQNOQMOPNOLNQONMOLQORRMQNQLMKNNNQONLPLLQOQONMOMPOQPOOUPJLPLLLRRPNMNNPLMKQTJORNRLPPOQMMPOLMPNLONLPKRRRLNPNMPLQSNQPMPPLLIMQPMSRPNMPMOLJOTQSOLKOMMNNPMOMPMNNNSOOLSQOMQQMONOPQOOMRPUPTPONONNMNORMQSSMQOPQLOJQQMRMOOMMOSQKPNNLKQQKMNLPQPMMWNNLMORQMNTMNUOMLPMRLOLNNOPLGRNROMQMLSNNPNMPQQUPQJSMRMPPNNRLNMPPMMOMNRNLPOQUQQN	sroot;super-root
fe'e ba'o	location event contour tense: perfective in space; beyond the place of ...		cmavo-compound	ZAhO*	RPQNQOORRPRMMOMLOOMMROOPPRNMTPLQNQRRLPRJOQPOLNQOMQNMOOMSPMOKPMMOMNJPQRQPLLPLNQMOTNPOQMMMQOPNNPNMNUTOQPLQRLMNMOOITMNPNOOLLPPPMLTOOKLPPTJQNQRLNMOPQMNRPONLPRNQNOLONONVQLMQNNKKQPQONQMOPJRSOSORSNMOPKNMUQNQRTPNKSNOJNNRSNQNKPLNQPJOROORMNMNOOLMTOOQOOMPQMMONPQLGOLPNPNPPLNNPQPQKOMSOPMMOPOSLLQMNNPMQQNUMPPPGQPQTQRLMOMPRTKMPNIPLLOOLRKNRKSRLPMNMMOPSPMTPSMLLOMOQNPQOPLMQNLMQOQPLPRRMRLSPSPOQQKRQQKN	beyond;past
fe'e ca'o	location event contour tense: continuative in space; throughout the place of ...		cmavo-compound	ZAhO*	SORNPORNSNQPKQNMOOLLPONOQRONVONPMPRSLNSMQPNONNPOMPNLNOOSQMRJPNMQMNLPRQPRLMOMNQOOTNPLSMLMNPOONNLMNSVOPNNQOKLMLPNISPNRORQPMNMOOMUONIJSOSKROOPMNOPPPPKPOPMMPPONLPLPPONTQMLOMPKLPOORPQMPPKQSNPORQONORMONSONQQQNNKRLPKLNRSNRNKPNOROLORPPPNPMNNNJNOOLPOPNRPJNMLPQMIQJOMNKPQKOPQPPQLMMSLRMPNPLUKLLMONOPQPNROPPNHOOPUOSMLPMNQTKNQNJQNKMOLRMORMSQLRNOOKLSPNMTORMOMOKRRNPSPOLLRNNLQNRPOQRTNSLPMRRORPOPNSLN	throughout
fe'e co'a	location event contour tense: initiative in space; on this edge of ...		cmavo-compound	ZAhO*	POPNPNQQSQONJPMNNNLNQMMNOQPOSOPPOPQSLNSLONQNPNOPMOMLONOTNORMQKOOJOOQONTPMLRMPSOOTMLPQLJPQQPQPPNOOQQPOLIRQMMKNOMJSPLQNPSMMNMONMROOOLQPRJONPMMPMRMPNIROMMMQTOLOPLPNNLXQLLOLRMNPOPORRMPRLTRMSPRRLMOPMMOTNMPQQNPJQOOKNONUMOOMPKORTMONOQPNQQKKPKPPQPNNNMPQMMNNQTKLPLNKPPSQJMPPQPQKQNVJPLQOPOQLLMPONNPOOOQMRPOIOPOUQRLLPONPTKPONHPMONOMQNMRNQQLNNPKNNTOPPSQPNNMNLSROOPRRMMOOPNSOQPNSQOMOJONRRSPNOQOQIN	on this edge of
fe'e co'i	location event contour tense: achievative in space; at the point of ...		cmavo-compound	ZAhO*	QQPOPQTPUOSMNPMMNNNOQONRSOONSQLONPQSNNSMQOQOOORRLONONMNSPLQKPMMQLJMNPRPQNMPNNQMNVNPOQMKMPQQONPLONSSPQPKPPLNLLOMHSONSNNOJKNMQNMSOMLKQPQJQOOQLNLQOQNLQPOLNPRNOIPLPOMMSPMLPOPKMQRORPRNQPKRTLROPQOMNMJONTROPPTNOLSOPJMNQRLQNLNNOPPLOPONQMNMNNOIPNQPOONKPOMNLNPRLJPKPMOMPQKNQRQQPMOOSOQLMPQMSMKNMNONPPPOSNROPIPNQURRJMQMNPULNPNIQLMLOHROPPNPQLPKMMOORQPMTOTNNMOMRRLPQOQNMONNNPNSPNRPRNQKQLQPPQNMOPSJO	at the point of
fe'ei	binary mekso operator: divided by (fraction): a/(b...)	This is exactly the same as {fe'i} {vei} except that it is strictly binary (not n-ary). It must be explicitly terminated by {ve'o} or the end of the number construct. This is useful for Lojban and English because people seem to tend to give high priority to "/" in mathematical expressions, despite the notation.	experimental cmavo	VUhU	MRNQOHPOPPRMQSLSNOOOQQMRSNOPTMNRSONRRKQNLMPQNQLRPPMRJRQMIQPOMSROQOLKOOPMPOLNRPPRJNRNOONMQOQNQLSKOQNQMQKNMMRNROOJMLPNNPQONNKNQSSOLPOPLPLPJOOQNOSMONMOPRMQOQPNORKPMMMNMQPPNMMLONQQOLMPSMQKQQNONOQPLKLQPPNQPRLMRLOOPQTLQTRMNMLJROMOLQNNJLTNQPLONNPOMPOPMOQMKRNQRQMJOKMLKOQMNLNSPNRQNLNPOSORKRNPMOSOMQQQMOSRONLOOPOQMSMMKKUROMQQKQPOPJOISPLLRPQNKKOOSONPOMULMPIPMNOSPNORQRQNPJPRMMMOMPOOMMPMMKMNRQOM	divided by
fe'e mo'u	location event contour tense: completive in space; at the far end of ...		cmavo-compound	ZAhO*	SQRNPQRPUOQNKPMLOOOPSQORQROKTPNONOQSNNSMQQRQNOQPMPNMMONSPNPMPKKNNJLMPRPPKMOPOSOMUMQNQLJNPOPMNQLOORTORONQPLLNLNMIUMNRMPPMLNKQOJTOONKPPRKRNQOMNNONQOIOPPONQQMOMPNOQONSOMLPLOJPONOQQQNOMNRTNSNPPSPNNLONUQOPQROOLPPNKNNSSNPLKONNRQKOPOLQLNOOMPLMOQOPRNMPMJLLLQRJIQJOKLLONNPOSPRROLMTPPLONRLRLMOLLORMSOMSQPQQIQMRTRSNOQONPQKOPPLRPLOOJQLLRNRSJNMOLNNTPNNSOQLNMPLSPMRQNQLNRMOPPNQRNQTPMQLOLPPOPOLQNTLO	at the far end of
fe'e nau	tense: right here; refers to current spatial reference absolutely	*Note: Not currently accepted by grammar parsers.* It may be desirable to separate the spatial and time senses of the word {nau}; this is one proposed solution. Alternative: {bu'u} {nau'u}. See {zva'ati}, {ca'abna}	cmavo-compound	CUhE*	ONSRORRMSNTNPRPOONONRRKORQPMTPIRJOPPNLQNMKRNNPPOPPJRNOOSPMQLQQQMNOLMQTOPNLMNUORLROONORLORPSNQROMNRMNPROPOKOOQNLKJPMOMMMNLQIPPIOONMOJNNJRLOSKIPMNPNMRNPLNLRPOMPLLPPMOOQONMQLMRMORPPNRORRNMVLNSMQNOMKNRPNQQQPJNPORNLLQPMRLMOKLRQKOPOOPKMQPPRLOLPRPRNMSOKPTNQTQIPJNMPMKPLQPRMMUOPOPNPPKQMORLMPOMPPNNOPOOMURGMMQQOPNMQPLNMQONLLQNNMOMPNNNNOONOOKLMNMNNOQQOPQLROQOPSPNPNJROPLOMMQQPQONLNQPMRRPOOOQWKQ	right here
fe'e no roi	location tense interval modifier: never in space; objectively quantified tense.		cmavo-compound	ROI*	QOQOMROMUNRMNQLMONNMURNQTQOOVPNSMNQQNMQLNLQONPOQMNLQNMRRORSKPMONNPMPRRNQLQMPQPSOSMOQPKNPQNRNOPMLKWROPQJOOMNOMQKMOPOOOPPNNONPOLROPIQQPQJPPQPNNOSPRLOPQMKLNROKOPHOPNPQOOLNLPONSONTQTNROKRPORKPQOPMROLNQRNORROIMRKLPLMSTKPPJPNLOQKOPONQONOPROMMQQPSPMKRRMLPOOPPJPJKLMOOOLMOPONRPOPQNOONNRNQJJQQNNMONLPRMOUNLNKPRPNKPROPMTOPPPLRMNNOKRKPRNQNLPPNKJLPQNMSOQPLMOPOSQRQPQINNOMKMKNPQQQNLOMQKRSQPNOPNSIO	nowhere
fe'e pu'o	location event contour tense: anticipative in space; up to the edge of ...		cmavo-compound	ZAhO*	PPPMNNQQSRRPKOMMQOLQONNPPPPOTQNPNOSOMQSLOPPNPNOPNONMKPNSNORLQLNQMNMPOURQLKPMPRONTONQPMKNRQPOPPONORPPONISQLMMMOPJSOKPQOPNLNLQMLSOOMNMPRINORMMMOONONJPOLKMNSINLPLPOONVOMJOKPLMQNOMPQNORKQRPTOSRMNQMMLMSOKRPUMNJQOOJNOMTNNMMPPPQSLONNOQMROPNMLPPOPOPPLNOLLNMRSJJPKPLONROJNNQSQRLONUNOLQQSOPJLOPMMOOQQNSOQPPEOOOUPSLJQORQQHNPNLPMLPOMNMLQNRQMMNPLMMSQQMTOQPMLNMQQNOPPQMOPOLPRNROOTTRKPNROPPPPQMRPRMP	up to the edge of
fe'erda	$x_1$ is a part of Lojban text representing rule 'space-int-props' according to the first edition of the book 'The Complete Lojban Language'.	Inner structure of the rule: (FEhE interval-property)+. For the description of the syntax see {jarnezi}.	fu'ivla		LQQOPNSORLRNTNRPNLLNVRMQOSPPSPLPRONQRMRPMLSPPSMOKONPMPTNMPPMRRPONINOOQOOLRMMURSMMNPPNONNRRQMORLNNOPRPNNONKOOQNPLOMKONPQMOOLOMONOOMLLNMMOHQQMIPQPPMPMPNOSQTSNLRNMOONNMOOOLKMNNQPROLMPRMOKMTKPNOTRNLKNTNPQOSNJNOPOMPPQONSOMKKJQOLONONNKLPSRRMONNPMNJLPPLPOKQPQKSNKNLMHRNNNNNQSPQRMNKQNSQLPMOPPNMPSPRPOPKPPKOKORQQRMNNPPKPUPOLRKOOOJKLKOPONQPRTMKONQPMRSNNMPONOOPPRTOOQOMQPPJNQPPNQOOPOOMMQPORKSTQM
fe'e ro roi	location tense interval modifier: always in space; objectively quantified tense.		cmavo-compound	ROI*	QPQOMQPMTMRNNRNMOOMLSRNQSRONWPMRNNQQNMQMOLQOMPPPMONPMNQRPQTKPONOOPMQRRMRMQNOOPSORMPPQLNPPMRNOPMLMUSOPPKPPLNONPKMOPNOOPPNMOOPPMROPIPQOPJPPQQONPSQRMNPQMKMNQOLOQKNOOPROOLOLOOMTOMSRSMRNKSQNQMQQOPLPNMMQROORSNKMRKNOMNRTKOMIPOMPQJOQOOSNNNPQQLOQPNRPMLRRLNPONPOIPIKLMMNOLNPOMMSOOOQLNONPRNSJJOQPMNPLLPRMOULJNKPTOOMOQNPLSOPOOKSLLNOJRLPONRNLPPOLJLPQNMTORQMNNOPSQRPPQIMMNMKOJNPQQRNLOLQLQSQPMOPMTIN	everywhere
fe'e za'o	location event contour tense: superfective in space; continuing too far beyond ...		cmavo-compound	ZAhO*	RORMQOMRQPROJOLMRLKPTQNSNQMKRPOSJPSSLOQLPQPQPNNNPQLLOOOOPNOMPLNLMMIPQTOQJNRNOQQLSJQMQMNMQPOMPOLOLRRNQPLQQKMOOPOKTLNQORMNLPLROLTOMLMSRRKQMTONNLPNPNMPOMNMOSMQNPMQPONQPLNPKNJORPTOLSNQNLRSQQOQSOOPQKOORRNPRPMMLQPMKNPPPMONKPMNROKOQNNNOPOPOMKMTPNPSOMOPLKNKRRLJNJPONNROLNMPQQQMNNTOQLMLRLQJKNLNNQNPPOTPQRQIQOQSOSNLPPRSSJNPPJPPLOOMRMNTNQTLQMPPQNQPONTMQNKNOMSQKOONQMMQQNOPNRTLPSPLRLPMQQNOQLSORJP	continuing too far
femti	$x_{1}$ is $10^{-15}$ of $x_{2}$ in dimension/aspect $x_{3}$ (default is units).	See also {grake}, {mitre}, {snidu}, {stero}, {delno}, {molro}, {kelvo}, {xampo}, {gradu}, {litce}, {merli}, {centi}, {decti}, {dekto}, {gigdo}, {gocti}, {gotro}, {kilto}, {megdo}, {mikri}, {milti}, {nanvi}, {petso}, {picti}, {terto}, {xatsi}, {xecto}, {xexso}, {zepti}, {zetro}	gismu		QMSPPOPORLXKPRQMOLLPOPPPSPQONQOTOQQRPLSPMLSNNQMPMLPRLSRONPQKMRPMJPLLMQMMLOLOSMROMPOOOSMMNNONOSPNOLNOPNOQMNSLSLQJOJPOMPPOPPLOMMQONQOMLPNQONOOKPOROSOMPPPQNLOPJONNOOKOOQOLNPPOPTOLMJQPROPMOPMPLKSNNMOMOPOSOQOLRLNTKONKLLSMQLHLPPMOMRKMKNSTMQMMKKRSLONQOMLROQPLPPQLOTKKOINNOONUMORLNMONQPQSONPLRJSPLNOONNMSMMJNQNQRQPPPNNSSOSLMNPOOJOMLKMOQSQSNJOPKNPPNQSOJOPMRMNRNQMNRQPPPMMKQPOPQONOOPMNPKQMKRSON	1E-15	fem;femt;femti
fendi	$x_{1}$ (agent) divides/partitions/separates $x_{2}$ into sections/parts/ind. $x_{3}$ by method/partition $x_{4}$.	Also segments.  See also {sepli}, {bitmu}, {fatri}, {dilcu}, {katna}, {frinu}.	gismu		OPQOPMPMRNUMTQQNMQLNQONOQPONSNRSPRQSOMSPNMNNQTLOMOLQJUPOMNMLOSQPMNMOOOPRNOMOTOOOHQPRMPNNMNPPUQQRMNPRLONMKLNMPNOJNNOJOPROROLSTPPOMMQPLPOOLPQPJORMLRLMOTOROONKNQMPLQKQLPMONLSKNNLNPOOPWNOKNQLPNNPROMNPQOJQPRLJPNMMKPQNQPROPMHMQOPOOPNLLJORPTKNMNNOSNQQNOMMQRQQQPLJNMKLJMRMNHPRNNRQKMNQOMQQPNOKPQOPNNMOQMQSOOOPLMQQLLNMNLQROLLOSRNONMNKPMMQRQTNLMNLQRLMQNPNOPLPMPPNQRQSOOQMQLORSNNQQMLOJLOPRNQMOVOP	divide	fed;fend;fendi
fengu	$x_{1}$ is angry/mad at $x_{2}$ for $x_{3}$ (action/state/property).	See also {fanza}, {dunku}.	gismu		PORQOMTMROULSOQRMLOQRQMOPPOOQPONPRMQQKNNMLQLPUSNLKLQKQROSQROPUQPLQQNPQTLQNLLSPPOKOONOPKNPSQNTQNNONJPPTMOPMOKOMKKMLOQKMOOQPLPRKOOQPOOKMPOLPPMKTNROMPONPMNLNSPLPNRPRJMOPLMOOLPPSMIPPQOURQKOQNOLKQONONONNPPQMNLMMOQLLNRMNSKOQIMQRKOONLSLNTPPPIHMRTMQNOUMONONPPMONNNMRMONLKJQNRVOOPMMNQMROPOOLLNNNLSKNPMQNQOMNONNNPNNOLPJMOSOOKQNOQOLOSLONROTNRQLLKLPPOTQQOMNOMQLOPMNPPOQNQMONMOPPOMPMQNLPOPQPOPWOMN	angry	feg;fe'u;feng;fengu
co	tanru inversion operator; "... of type ..."; allows modifier trailing sumti without sumti links.		cmavo	CO	LQQPOLQNQOSOMPKOMSPLQOMNSOMNSOLPQKMPOLROOOQNLOQMOQQULPONLNPOQMMMSPQOLOPNMTJSQQOQPPRPQSLKPNQOOPSJQSMRRRMNJPQLNNPMRKKLRPPKQMNQRKMOQSMOOQNPMPMOLMOMUOOLRPNOOPTNNQOOPNPQOLOPMRJNLNRRNOJNNMOOPONSHOKPKQKNTPMTLUOMNPPLLQUPQQPPJOQNOSQOMPILKMUMPNPNRQQPMNMMLQQKNSMQOPPLOMQRPPQPNMSPOLONKKOJONPNRQONOLQOONRIPQRRNOMOQSQOMNQLONNRNSMPOOSOKLKMROPNPIPRNLPQQONQONQONLMPPQQROPMSPPLPNOMSSPOMJMUNQPNLQRPSNPOM	tanru inversion	col
